x,y,z,sound_path,class
5.84E-01,5.58E+00,3.47E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221105T060000+1000_Rec_-27.7841+149.0211_6973.769_6978.269.mp3,FROGS
8.61E+00,4.53E+00,5.74E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221105T160000+1000_Rec_-27.7841+149.0211_3575.426_3579.926.mp3,BIRDS
5.14E-01,3.13E+00,5.97E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221105T220000+1000_Rec_-27.7841+149.0211_6053.454_6057.954.mp3,FROGS
5.28E-01,3.14E+00,5.95E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221106T000000+1000_Rec_-27.7841+149.0211_1374.667_1379.167.mp3,FROGS
8.74E+00,4.59E+00,5.70E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221106T100000+1000_Rec_-27.7841+149.0211_6209.774_6214.274.mp3,BIRDS
6.39E+00,1.59E+00,4.33E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221106T120000+1000_Rec_-27.7841+149.0211_2504.07_2508.57.mp3,BIRDS
5.84E+00,1.27E+00,4.33E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221106T160000+1000_Rec_-27.7841+149.0211_4103.423_4107.923.mp3,BIRDS
3.76E-01,3.00E+00,6.12E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221106T220000+1000_Rec_-27.7841+149.0211_2317.348_2321.848.mp3,BIRDS
-1.42E-01,5.01E+00,4.40E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221107T140000+1000_Rec_-27.7841+149.0211_4120.202_4124.702.mp3,FROGS
4.72E-01,3.09E+00,6.01E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221108T000000+1000_Rec_-27.7841+149.0211_6850.126_6854.626.mp3,FROGS
6.13E+00,2.81E+00,4.44E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221108T060000+1000_Rec_-27.7841+149.0211_5823.446_5827.946.mp3,BIRDS
1.06E+01,6.19E+00,4.81E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221108T080000+1000_Rec_-27.7841+149.0211_614.849_619.349.mp3,BIRDS
1.05E+01,6.23E+00,5.03E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221108T140000+1000_Rec_-27.7841+149.0211_6052.605_6057.105.mp3,FROGS
3.72E-01,3.00E+00,6.13E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221108T220000+1000_Rec_-27.7841+149.0211_1954.107_1958.607.mp3,FROGS
9.38E+00,5.97E+00,5.14E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221109T020000+1000_Rec_-27.7841+149.0211_452.992_457.492.mp3,BIRDS
7.69E+00,4.58E+00,3.73E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221109T040000+1000_Rec_-27.7841+149.0211_2714.866_2719.366.mp3,BIRDS
-8.40E-01,5.17E+00,4.48E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221109T100000+1000_Rec_-27.7841+149.0211_3675.042_3679.542.mp3,INSECTS
1.05E+01,6.38E+00,4.92E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221109T140000+1000_Rec_-27.7841+149.0211_2527.707_2532.207.mp3,FROGS
8.17E+00,4.73E+00,5.03E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221109T180000+1000_Rec_-27.7841+149.0211_1091.746_1096.246.mp3,RAINLIGHT
6.52E+00,5.35E+00,3.00E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220619T100000+1000_REC_2136.433_2140.933.mp3,FROGS
8.16E-01,5.31E+00,4.26E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220619T140000+1000_REC_6489.42_6493.92.mp3,WINDSTRONG
6.68E+00,3.80E+00,3.72E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220619T160000+1000_REC_6135.866_6140.366.mp3,RAINHEAVY
6.45E+00,4.99E+00,5.29E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220619T220000+1000_REC_1521.56_1526.06.mp3,BIRDS
1.07E+01,6.77E+00,6.22E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220620T120000+1000_REC_609.877_614.377.mp3,FROGS
9.14E+00,5.60E+00,4.87E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220621T060000+1000_REC_5369.939_5374.439.mp3,FROGS
1.04E+01,6.93E+00,4.90E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220621T080000+1000_REC_4666.151_4670.651.mp3,BIRDS
1.93E+00,4.44E+00,4.56E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220621T120000+1000_REC_3548.389_3552.889.mp3,RAINHEAVY
9.07E+00,4.27E+00,2.41E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220621T140000+1000_REC_4034.772_4039.272.mp3,WINDLIGHT
6.38E+00,5.00E+00,3.73E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220621T180000+1000_REC_4311.175_4315.675.mp3,INSECTS
6.71E+00,5.59E+00,5.33E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220621T220000+1000_REC_6806.947_6811.447.mp3,BIRDS
6.62E+00,4.78E+00,5.25E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220622T000000+1000_REC_2484.082_2488.582.mp3,BACKGROUNDSILENCE
6.91E+00,5.75E+00,5.08E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220622T020000+1000_REC_5635.182_5639.682.mp3,BIRDS
6.89E+00,4.88E+00,5.37E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220622T040000+1000_REC_2888.837_2893.337.mp3,FROGS
1.18E+01,6.69E+00,7.18E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220622T100000+1000_REC_5263.469_5267.969.mp3,BIRDS
1.15E+00,6.03E+00,3.68E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220622T120000+1000_REC_5903.195_5907.695.mp3,BIRDS
7.78E+00,6.35E+00,3.26E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220622T140000+1000_REC_5868.264_5872.764.mp3,BACKGROUNDSILENCE
9.32E+00,4.64E+00,2.92E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220622T160000+1000_REC_4241.371_4245.871.mp3,BIRDS
8.00E+00,8.65E+00,3.92E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220622T220000+1000_REC_4992.06_4996.56.mp3,INSECTS
6.38E+00,4.93E+00,5.31E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220623T000000+1000_REC_3182.458_3186.958.mp3,BIRDS
6.46E+00,4.84E+00,5.26E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220623T020000+1000_REC_2152.16_2156.66.mp3,BACKGROUNDSILENCE
6.56E+00,5.55E+00,2.88E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220623T080000+1000_REC_5225.656_5230.156.mp3,MISCELLANEOUSUNCERTAIN
6.65E+00,4.10E+00,4.64E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220623T100000+1000_REC_4550.086_4554.586.mp3,BIRDS
1.06E+00,5.62E+00,4.05E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220623T140000+1000_REC_2070.179_2074.679.mp3,BACKGROUNDSILENCE
7.45E+00,5.86E+00,4.85E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220623T160000+1000_REC_6487.4_6491.9.mp3,INSECTS
6.70E+00,4.98E+00,5.16E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220623T200000+1000_REC_874.331_878.831.mp3,BIRDS
6.86E+00,5.95E+00,4.68E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220624T080000+1000_REC_1999.405_2003.905.mp3,INSECTS
5.71E+00,1.46E+00,4.45E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220624T120000+1000_REC_6244.183_6248.683.mp3,INSECTS
7.44E+00,6.54E+00,3.48E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220624T140000+1000_REC_4758.673_4763.173.mp3,MAMMALS
7.07E+00,4.03E+00,5.36E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220624T180000+1000_REC_2235.564_2240.064.mp3,BACKGROUNDSILENCE
8.42E+00,5.94E+00,5.15E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220624T200000+1000_REC_6343.483_6347.983.mp3,BACKGROUNDSILENCE
6.99E+00,4.69E+00,5.51E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220625T000000+1000_REC_7013.948_7018.448.mp3,BIRDS
6.47E+00,5.10E+00,3.46E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220625T160000+1000_REC_3239.132_3243.632.mp3,INSECTS
8.54E+00,5.87E+00,5.19E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220626T020000+1000_REC_5980.405_5984.905.mp3,BIRDS
7.23E+00,4.72E+00,5.57E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220626T040000+1000_REC_5599.44_5603.94.mp3,HUMANSPEECH
9.41E+00,4.90E+00,3.85E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220626T080000+1000_REC_991.324_995.824.mp3,BACKGROUNDSILENCE
7.42E+00,6.53E+00,3.66E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20220626T120000+1000_REC_5456.54_5461.04.mp3,BIRDS
8.06E+00,4.35E+00,4.82E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221102T220000+1000_REC_4978.449_4982.949.mp3,INSECTS
9.44E+00,4.99E+00,3.50E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221103T040000+1000_REC_4702.389_4706.889.mp3,BIRDS
9.30E+00,5.81E+00,5.11E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221103T060000+1000_REC_4655.1_4659.6.mp3,INSECTS
9.90E+00,5.46E+00,4.62E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221103T140000+1000_REC_3937.976_3942.476.mp3,BACKGROUNDSILENCE
7.67E+00,4.54E+00,3.67E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221103T180000+1000_REC_6287.04_6291.54.mp3,BACKGROUNDSILENCE
6.66E-01,5.52E+00,3.59E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221104T100000+1000_REC_3943.335_3947.835.mp3,BIRDS
4.54E-01,3.07E+00,6.04E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221104T220200+1000_REC_3391.649_3396.149.mp3,BACKGROUNDSILENCE
8.12E-01,3.57E+00,5.05E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221105T040000+1000_REC_3615.604_3620.104.mp3,BACKGROUNDSILENCE
5.46E-01,5.62E+00,3.46E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221105T080000+1000_REC_357.63_362.13.mp3,BIRDS
8.81E+00,4.58E+00,5.73E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221105T120000+1000_REC_1466.47_1470.97.mp3,HUMANSPEECH
5.80E+00,1.38E+00,4.38E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221105T140000+1000_REC_6455.604_6460.104.mp3,FROGS
7.91E+00,3.42E+00,2.96E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221105T180000+1000_REC_1630.697_1635.197.mp3,BIRDS
9.39E+00,4.85E+00,3.28E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221105T200000+1000_REC_1236.843_1241.343.mp3,BIRDS
5.98E-01,3.21E+00,5.83E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221105T220000+1000_REC_6582.554_6587.054.mp3,BIRDS
9.54E+00,5.67E+00,5.00E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221106T040000+1000_REC_4951.395_4955.895.mp3,INSECTS
9.95E+00,5.48E+00,4.63E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221106T080000+1000_REC_555.427_559.927.mp3,INSECTS
6.21E+00,3.85E+00,4.29E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221106T100000+1000_REC_5487.992_5492.492.mp3,FROGS
6.26E+00,5.01E+00,3.91E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221106T120000+1000_REC_358.673_363.173.mp3,BIRDS
7.13E+00,4.72E+00,4.55E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221106T140000+1000_REC_1469.921_1474.421.mp3,BIRDS
5.96E+00,2.10E+00,4.83E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221106T160000+1000_REC_3910.863_3915.363.mp3,BIRDS
5.23E-01,3.14E+00,5.95E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221107T000000+1000_REC_2032.589_2037.089.mp3,INSECTS
8.12E-01,3.42E+00,5.50E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221107T020000+1000_REC_535.543_540.043.mp3,INSECTS
9.27E+00,4.81E+00,3.77E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221107T040000+1000_REC_4477.97_4482.47.mp3,HUMANSPEECH
6.53E+00,5.36E+00,4.18E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221107T060000+1000_REC_2888.464_2892.964.mp3,FROGS
6.51E+00,4.77E+00,4.53E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221107T080000+1000_REC_3894.038_3898.538.mp3,BIRDS
2.14E+00,4.59E+00,4.60E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221107T120000+1000_REC_3501.683_3506.183.mp3,BIRDS
7.68E+00,4.56E+00,3.68E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221107T200000+1000_REC_2821.375_2825.875.mp3,BIRDS
5.30E-01,3.15E+00,5.94E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221108T000000+1000_REC_5696.536_5701.036.mp3,BIRDS
4.49E-01,3.07E+00,6.04E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221108T020000+1000_REC_1199.045_1203.545.mp3,BIRDS
9.94E+00,5.51E+00,4.63E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221108T080000+1000_REC_6718.44_6722.94.mp3,INSECTS
6.46E+00,4.95E+00,3.74E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221108T100000+1000_REC_5667.065_5671.565.mp3,INSECTS
1.89E+00,4.21E+00,4.68E+00,D:\PhD-data\new-samples-t0\Mourachan_WetB_20221108T140000+1000_REC_2435.292_2439.792.mp3,INSECTS
6.67E-01,6.29E+00,3.37E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220807T100000+1000_REC_1028.929_1033.429.mp3,BIRDS
9.25E+00,7.85E+00,4.86E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220807T120000+1000_REC_6276.1_6280.6.mp3,BIRDS
5.86E+00,4.95E+00,4.29E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220807T140000+1000_REC_5503.389_5507.889.mp3,INSECTS
7.07E+00,5.24E+00,4.54E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220807T170832+1000_REC_1473.378_1477.878.mp3,BIRDS
8.77E+00,2.08E+00,1.08E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220808T005745+1000_REC_579.14_583.64.mp3,INSECTS
6.10E+00,2.40E+00,7.03E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220808T020000+1000_REC_6100.561_6105.061.mp3,INSECTS
8.70E+00,6.83E+00,3.42E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220808T080000+1000_REC_3852.808_3857.308.mp3,INSECTS
9.84E+00,8.47E+00,5.06E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220808T180000+1000_REC_6456.198_6460.698.mp3,BIRDS
7.79E+00,6.98E+00,3.66E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220809T120000+1000_REC_6315.593_6320.093.mp3,BIRDS
6.92E+00,3.70E+00,3.12E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220810T000000+1000_REC_2355.642_2360.142.mp3,INSECTS
5.78E+00,5.27E+00,3.92E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220810T020000+1000_REC_6804.605_6809.105.mp3,BIRDS
7.37E+00,6.90E+00,3.59E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220810T080000+1000_REC_4015.205_4019.705.mp3,WINDSTRONG
1.01E+01,8.07E+00,5.16E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220810T120000+1000_REC_1000.94_1005.44.mp3,INSECTS
4.60E+00,6.17E+00,2.94E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220810T140000+1000_REC_1981.113_1985.613.mp3,BIRDS
5.75E+00,5.77E+00,3.64E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220810T180000+1000_REC_2981.911_2986.411.mp3,INSECTS
8.69E+00,2.03E+00,1.18E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220810T200000+1000_REC_6480.638_6485.138.mp3,INSECTS
6.48E+00,2.64E+00,6.83E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220811T000000+1000_REC_3334.814_3339.314.mp3,BIRDS
7.69E+00,4.07E+00,5.54E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220811T020000+1000_REC_2762.464_2766.964.mp3,INSECTS
7.83E+00,5.91E+00,4.02E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220811T060000+1000_REC_1970.323_1974.823.mp3,BIRDS
8.37E+00,1.81E+00,1.47E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220811T200000+1000_REC_1980.418_1984.918.mp3,INSECTS
1.85E+00,4.85E+00,4.62E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220812T020000+1000_REC_6027.261_6031.761.mp3,INSECTS
1.03E+01,7.83E+00,5.13E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220812T100000+1000_REC_5375.747_5380.247.mp3,BIRDS
5.16E-01,6.19E+00,3.29E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220812T140000+1000_REC_6232.671_6237.171.mp3,BIRDS
8.64E+00,2.05E+00,1.36E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220812T200000+1000_REC_3817.484_3821.984.mp3,BIRDS
6.28E+00,2.39E+00,6.89E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220812T220000+1000_REC_7028.523_7033.023.mp3,BACKGROUNDSILENCE
7.74E+00,3.98E+00,5.97E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220813T020000+1000_REC_6487.866_6492.366.mp3,INSECTS
2.89E+00,6.98E+00,2.79E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220813T080000+1000_REC_1655.397_1659.897.mp3,INSECTS
7.64E+00,6.96E+00,3.58E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220813T120000+1000_REC_1894.157_1898.657.mp3,BIRDS
6.36E+00,2.55E+00,6.91E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220814T000000+1000_REC_5652.878_5657.378.mp3,BIRDS
6.51E+00,2.69E+00,6.86E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220814T020000+1000_REC_963.522_968.022.mp3,INSECTS
4.48E+00,6.05E+00,3.03E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220814T120000+1000_REC_1539.106_1543.606.mp3,INSECTS
5.88E+00,4.88E+00,4.39E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20220814T140000+1000_REC_2509.784_2514.284.mp3,BIRDS
1.05E+01,7.40E+00,6.57E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221023T040000+1000_REC_2771.602_2776.102.mp3,BIRDS
6.94E+00,3.91E+00,4.81E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221023T060000+1000_REC_4723.884_4728.384.mp3,INSECTS
1.09E+01,7.47E+00,5.97E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221023T114321+1000_REC_861.721_866.221.mp3,INSECTS
5.56E+00,2.50E+00,6.37E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221023T120000+1000_REC_203.548_208.048.mp3,INSECTS
6.18E+00,1.33E+00,4.48E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221023T160000+1000_REC_6985.229_6989.729.mp3,BIRDS
7.17E+00,3.34E-01,2.44E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221023T180000+1000_REC_6193.574_6198.074.mp3,BACKGROUNDSILENCE
7.37E+00,3.39E-01,2.12E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221023T200000+1000_REC_6030.459_6034.959.mp3,INSECTS
7.45E+00,1.92E-01,2.00E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221023T220000+1000_REC_7089.396_7093.896.mp3,BACKGROUNDSILENCE
7.69E+00,3.92E+00,6.02E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221024T000000+1000_REC_5244.255_5248.755.mp3,BIRDS
6.45E+00,2.58E+00,6.90E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221024T040000+1000_REC_601.611_606.111.mp3,BIRDS
9.98E+00,7.76E+00,6.59E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221024T060000+1000_REC_3987.077_3991.577.mp3,RAINLIGHT
5.86E+00,2.09E+00,6.34E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221024T100000+1000_REC_1636.899_1641.399.mp3,INSECTS
8.85E+00,4.61E+00,5.73E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221024T160000+1000_REC_6857.214_6861.714.mp3,BIRDS
5.85E+00,5.56E+00,3.75E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221024T180000+1000_REC_3684.292_3688.792.mp3,INSECTS
7.38E+00,2.77E-01,2.09E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221024T220000+1000_REC_848.864_853.364.mp3,INSECTS
6.59E+00,2.74E+00,6.79E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221025T020000+1000_REC_5463.456_5467.956.mp3,INSECTS
5.93E+00,2.14E+00,6.67E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221025T100000+1000_REC_941.566_946.066.mp3,INSECTS
1.92E+00,4.71E+00,4.50E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221025T120000+1000_REC_4401.483_4405.983.mp3,INSECTS
7.03E+00,3.47E-01,2.56E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221025T200000+1000_REC_758.251_762.751.mp3,INSECTS
6.50E+00,2.66E+00,6.84E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221026T040000+1000_REC_1101.413_1105.913.mp3,INSECTS
5.85E+00,2.29E+00,5.74E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221026T080000+1000_REC_62.185_66.685.mp3,BIRDS
7.83E+00,5.91E+00,4.93E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221026T120000+1000_REC_3288.055_3292.555.mp3,INSECTS
4.50E-01,6.17E+00,3.25E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221026T160000+1000_REC_1202.554_1207.054.mp3,BIRDS
7.09E+00,3.11E-01,2.66E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221026T180000+1000_REC_6927.935_6932.435.mp3,BIRDS
7.20E+00,3.52E-01,2.30E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221026T220000+1000_REC_1810.56_1815.06.mp3,INSECTS
7.45E+00,6.43E+00,4.74E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221027T040000+1000_REC_3955.174_3959.674.mp3,INSECTS
3.13E+00,5.34E+00,4.81E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221027T100000+1000_REC_6714.107_6718.607.mp3,INSECTS
9.27E-01,3.09E+00,4.39E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221027T160000+1000_REC_1826.413_1830.913.mp3,INSECTS
6.55E+00,2.73E+00,6.79E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221027T180000+1000_REC_4114.386_4118.886.mp3,INSECTS
7.21E+00,3.96E-01,2.35E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221027T220000+1000_REC_4799.215_4803.715.mp3,MISCELLANEOUSUNCERTAIN
6.43E+00,2.54E+00,6.92E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221028T040000+1000_REC_2722.285_2726.785.mp3,BIRDS
1.03E+01,7.34E+00,6.60E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221028T060000+1000_REC_944.073_948.573.mp3,BIRDS
1.86E+00,4.65E+00,4.34E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221028T090150+1000_REC_1505.303_1509.803.mp3,RAINHEAVY
6.75E+00,6.27E+00,3.96E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221028T120000+1000_REC_3471.977_3476.477.mp3,INSECTS
4.07E-01,6.17E+00,3.20E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221028T160000+1000_REC_2166.547_2171.047.mp3,INSECTS
7.06E+00,3.32E-01,2.60E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221028T200000+1000_REC_6386.129_6390.629.mp3,BIRDS
7.40E+00,2.43E-01,2.07E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221028T220000+1000_REC_4321.191_4325.691.mp3,BIRDS
6.60E+00,4.55E+00,4.30E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221029T040000+1000_REC_6613.691_6618.191.mp3,RAINLIGHT
9.15E+00,7.04E+00,6.26E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221029T060000+1000_REC_4051.67_4056.17.mp3,INSECTS
9.59E+00,7.48E+00,3.96E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221029T160000+1000_REC_4368.952_4373.452.mp3,INSECTS
7.44E+00,2.54E-01,2.04E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221029T200000+1000_REC_6822.841_6827.341.mp3,INSECTS
7.50E+00,4.05E+00,5.96E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221030T020000+1000_REC_5506.487_5510.987.mp3,BIRDS
5.69E+00,5.55E+00,3.75E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221030T080000+1000_REC_1395.479_1399.979.mp3,BIRDS
9.56E+00,6.41E+00,5.03E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221030T100000+1000_REC_1980.776_1985.276.mp3,MISCELLANEOUSUNCERTAIN
5.50E-01,5.82E+00,3.97E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryA_20221030T140000+1000_REC_3918.763_3923.263.mp3,BIRDS
7.44E+00,6.23E-01,2.10E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryB_20220807T180000+1000_REC_6140.522_6145.022.mp3,INSECTS
1.04E+00,6.24E+00,3.59E+00,D:\PhD-data\new-samples-t0\Rinyirru_DryB_20220808T160000+1000_REC_4977.552_4982.052.mp3,INSECTS
